id_jurisdiccion,jurisdiccion,id_finalidad,finalidad,id_funcion,funcion,monto,porcentaje
21,Jefatura De Gabinete De Ministros,4,Servicios Económicos,13,Seguro y Finanzas,0,0
26,Ministerio De Justicia Y Seguridad,4,Servicios Económicos,13,Seguro y Finanzas,0,0
28,Ministerio De Gobierno,4,Servicios Económicos,13,Seguro y Finanzas,0,0
30,Ministerio De Desarrollo Urbano,4,Servicios Económicos,13,Seguro y Finanzas,0,0
35,Ministerio De Ambiente Y Espacio Publico,4,Servicios Económicos,13,Seguro y Finanzas,0,0
40,Ministerio De Salud,4,Servicios Económicos,13,Seguro y Finanzas,0,0
45,Ministerio De Desarrollo Social,4,Servicios Económicos,13,Seguro y Finanzas,0,0
50,Ministerio De Cultura,4,Servicios Económicos,13,Seguro y Finanzas,0,0
55,Ministerio De Educacion,4,Servicios Económicos,13,Seguro y Finanzas,0,0
60,Ministerio De Hacienda,4,Servicios Económicos,13,Seguro y Finanzas,3961612,95,019
65,Ministerio De Desarrollo Economico,4,Servicios Económicos,13,Seguro y Finanzas,0,0
68,Ministerio De Modernización,4,Servicios Económicos,13,Seguro y Finanzas,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,4,Servicios Económicos,13,Seguro y Finanzas,0,0
98,Servicio De La Deuda Publica,4,Servicios Económicos,13,Seguro y Finanzas,0,0
99,Obligaciones A Cargo Del Tesoro,4,Servicios Económicos,13,Seguro y Finanzas,207679,4,981
1,Legislatura De La Ciudad De Buenos Aires,4,Servicios Económicos,14,Servicios Urbanos,0,0
2,Auditoria General De La Ciudad De Buenos Aires,4,Servicios Económicos,14,Servicios Urbanos,0,0
3,Defensoria Del Pueblo,4,Servicios Económicos,14,Servicios Urbanos,0,0
5,Ministerio Publico,4,Servicios Económicos,14,Servicios Urbanos,0,0
6,Tribunal Superior De Justicia,4,Servicios Económicos,14,Servicios Urbanos,0,0
7,Consejo De La Magistratura,4,Servicios Económicos,14,Servicios Urbanos,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,4,Servicios Económicos,14,Servicios Urbanos,0,0
9,Procuracion General De La Ciudad,4,Servicios Económicos,14,Servicios Urbanos,0,0
20,Jefatura De Gobierno,4,Servicios Económicos,14,Servicios Urbanos,0,0
21,Jefatura De Gabinete De Ministros,4,Servicios Económicos,14,Servicios Urbanos,0,0
26,Ministerio De Justicia Y Seguridad,4,Servicios Económicos,14,Servicios Urbanos,0,0
28,Ministerio De Gobierno,4,Servicios Económicos,14,Servicios Urbanos,0,0
30,Ministerio De Desarrollo Urbano,4,Servicios Económicos,14,Servicios Urbanos,676350004,9,692
35,Ministerio De Ambiente Y Espacio Publico,4,Servicios Económicos,14,Servicios Urbanos,6056043068,86,781
40,Ministerio De Salud,4,Servicios Económicos,14,Servicios Urbanos,0,0
45,Ministerio De Desarrollo Social,4,Servicios Económicos,14,Servicios Urbanos,0,0
50,Ministerio De Cultura,4,Servicios Económicos,14,Servicios Urbanos,0,0
55,Ministerio De Educacion,4,Servicios Económicos,14,Servicios Urbanos,0,0
60,Ministerio De Hacienda,4,Servicios Económicos,14,Servicios Urbanos,0,0
65,Ministerio De Desarrollo Economico,4,Servicios Económicos,14,Servicios Urbanos,0,0
68,Ministerio De Modernización,4,Servicios Económicos,14,Servicios Urbanos,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,4,Servicios Económicos,14,Servicios Urbanos,188111624,2,696
98,Servicio De La Deuda Publica,4,Servicios Económicos,14,Servicios Urbanos,0,0
99,Obligaciones A Cargo Del Tesoro,4,Servicios Económicos,14,Servicios Urbanos,58062385,0,832
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,15,Salud,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,15,Salud,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,15,Salud,0,0
5,Ministerio Publico,3,Servicios Sociales,15,Salud,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,15,Salud,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,15,Salud,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,15,Salud,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,15,Salud,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,15,Salud,142705341,1,139
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,15,Salud,89017750,0,711
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,15,Salud,0,0
28,Ministerio De Gobierno,3,Servicios Sociales,15,Salud,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,15,Salud,0,0
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,15,Salud,19200000,0,153
40,Ministerio De Salud,3,Servicios Sociales,15,Salud,11583996913,92,47
45,Ministerio De Desarrollo Social,3,Servicios Sociales,15,Salud,0,0
50,Ministerio De Cultura,3,Servicios Sociales,15,Salud,0,0
55,Ministerio De Educacion,3,Servicios Sociales,15,Salud,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,15,Salud,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,15,Salud,0,0
68,Ministerio De Modernización,3,Servicios Sociales,15,Salud,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,15,Salud,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,15,Salud,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,15,Salud,692439993,5,527
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,16,Promoción y Acción Social,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,16,Promoción y Acción Social,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,16,Promoción y Acción Social,0,0
5,Ministerio Publico,3,Servicios Sociales,16,Promoción y Acción Social,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,16,Promoción y Acción Social,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,16,Promoción y Acción Social,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,16,Promoción y Acción Social,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,16,Promoción y Acción Social,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,16,Promoción y Acción Social,238899541,4,495
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,16,Promoción y Acción Social,1174081480,22,09
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,16,Promoción y Acción Social,74757228,1,407
28,Ministerio De Gobierno,3,Servicios Sociales,16,Promoción y Acción Social,49028465,0,922
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,16,Promoción y Acción Social,247515,0,005
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,16,Promoción y Acción Social,329120000,6,192
40,Ministerio De Salud,3,Servicios Sociales,16,Promoción y Acción Social,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,16,Promoción y Acción Social,2717722488,51,133
50,Ministerio De Cultura,3,Servicios Sociales,16,Promoción y Acción Social,0,0
55,Ministerio De Educacion,3,Servicios Sociales,16,Promoción y Acción Social,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,16,Promoción y Acción Social,52503849,0,988
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,16,Promoción y Acción Social,317633135,5,976
68,Ministerio De Modernización,3,Servicios Sociales,16,Promoción y Acción Social,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,16,Promoción y Acción Social,38041736,0,716
98,Servicio De La Deuda Publica,3,Servicios Sociales,16,Promoción y Acción Social,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,16,Promoción y Acción Social,322935872,6,076
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,17,Educación,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,17,Educación,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,17,Educación,0,0
5,Ministerio Publico,3,Servicios Sociales,17,Educación,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,17,Educación,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,17,Educación,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,17,Educación,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,17,Educación,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,17,Educación,88000000,0,638
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,17,Educación,0,0
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,17,Educación,91070212,0,661
28,Ministerio De Gobierno,3,Servicios Sociales,17,Educación,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,17,Educación,0,0
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,17,Educación,0,0
40,Ministerio De Salud,3,Servicios Sociales,17,Educación,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,17,Educación,0,0
50,Ministerio De Cultura,3,Servicios Sociales,17,Educación,122325604,0,888
55,Ministerio De Educacion,3,Servicios Sociales,17,Educación,12752227379,92,524
60,Ministerio De Hacienda,3,Servicios Sociales,17,Educación,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,17,Educación,0,0
68,Ministerio De Modernización,3,Servicios Sociales,17,Educación,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,17,Educación,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,17,Educación,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,17,Educación,728930906,5,289
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,18,Cultura,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,18,Cultura,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,18,Cultura,0,0
5,Ministerio Publico,3,Servicios Sociales,18,Cultura,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,18,Cultura,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,18,Cultura,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,18,Cultura,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,18,Cultura,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,18,Cultura,87337040,4,541
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,18,Cultura,40228960,2,092
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,18,Cultura,0,0
28,Ministerio De Gobierno,3,Servicios Sociales,18,Cultura,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,18,Cultura,0,0
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,18,Cultura,0,0
40,Ministerio De Salud,3,Servicios Sociales,18,Cultura,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,18,Cultura,0,0
50,Ministerio De Cultura,3,Servicios Sociales,18,Cultura,1495762066,77,769
55,Ministerio De Educacion,3,Servicios Sociales,18,Cultura,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,18,Cultura,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,18,Cultura,223363554,11,613
68,Ministerio De Modernización,3,Servicios Sociales,18,Cultura,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,18,Cultura,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,18,Cultura,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,18,Cultura,76640322,3,985
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,19,Trabajo,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,19,Trabajo,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,19,Trabajo,0,0
5,Ministerio Publico,3,Servicios Sociales,19,Trabajo,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,19,Trabajo,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,19,Trabajo,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,19,Trabajo,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,19,Trabajo,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,19,Trabajo,0,0
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,19,Trabajo,0,0
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,19,Trabajo,0,0
28,Ministerio De Gobierno,3,Servicios Sociales,19,Trabajo,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,19,Trabajo,0,0
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,19,Trabajo,460118211,81,558
40,Ministerio De Salud,3,Servicios Sociales,19,Trabajo,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,19,Trabajo,3734644,0,662
50,Ministerio De Cultura,3,Servicios Sociales,19,Trabajo,0,0
55,Ministerio De Educacion,3,Servicios Sociales,19,Trabajo,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,19,Trabajo,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,19,Trabajo,73593330,13,045
68,Ministerio De Modernización,3,Servicios Sociales,19,Trabajo,18590433,3,295
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,19,Trabajo,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,19,Trabajo,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,19,Trabajo,8122265,1,44
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,20,Vivienda,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,20,Vivienda,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,20,Vivienda,0,0
5,Ministerio Publico,3,Servicios Sociales,20,Vivienda,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,20,Vivienda,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,20,Vivienda,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,20,Vivienda,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,20,Vivienda,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,20,Vivienda,15764282,1,028
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,20,Vivienda,0,0
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,20,Vivienda,0,0
28,Ministerio De Gobierno,3,Servicios Sociales,20,Vivienda,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,20,Vivienda,149300000,9,736
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,20,Vivienda,0,0
40,Ministerio De Salud,3,Servicios Sociales,20,Vivienda,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,20,Vivienda,0,0
50,Ministerio De Cultura,3,Servicios Sociales,20,Vivienda,0,0
55,Ministerio De Educacion,3,Servicios Sociales,20,Vivienda,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,20,Vivienda,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,20,Vivienda,1209548242,78,876
68,Ministerio De Modernización,3,Servicios Sociales,20,Vivienda,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,20,Vivienda,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,20,Vivienda,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,20,Vivienda,158867350,10,36
1,Legislatura De La Ciudad De Buenos Aires,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
2,Auditoria General De La Ciudad De Buenos Aires,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
3,Defensoria Del Pueblo,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
5,Ministerio Publico,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
6,Tribunal Superior De Justicia,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
7,Consejo De La Magistratura,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
8,Sindicatura General De La Ciudad De Buenos Aires,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
9,Procuracion General De La Ciudad,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
20,Jefatura De Gobierno,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
21,Jefatura De Gabinete De Ministros,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
26,Ministerio De Justicia Y Seguridad,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
28,Ministerio De Gobierno,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
30,Ministerio De Desarrollo Urbano,3,Servicios Sociales,21,Agua Potable y Alcantarillado,436487317,64,166
35,Ministerio De Ambiente Y Espacio Publico,3,Servicios Sociales,21,Agua Potable y Alcantarillado,232573811,34,189
40,Ministerio De Salud,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
45,Ministerio De Desarrollo Social,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
50,Ministerio De Cultura,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
55,Ministerio De Educacion,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
60,Ministerio De Hacienda,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
65,Ministerio De Desarrollo Economico,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
68,Ministerio De Modernización,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
90,Secretaria De Gestion Comunal Y Atención Ciudadana,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
98,Servicio De La Deuda Publica,3,Servicios Sociales,21,Agua Potable y Alcantarillado,0,0
99,Obligaciones A Cargo Del Tesoro,3,Servicios Sociales,21,Agua Potable y Alcantarillado,11188747,1,645
